> epoch: 5, (batch_index/batches_per_epoch): 14/39, d1=0.372, d2=0.392 g=14.483
> epoch: 5, (batch_index/batches_per_epoch): 15/39, d1=0.852, d2=0.000 g=10.591
> epoch: 5, (batch_index/batches_per_epoch): 16/39, d1=0.327, d2=0.018 g=5.260
> epoch: 5, (batch_index/batches_per_epoch): 17/39, d1=0.135, d2=0.267 g=10.311
> epoch: 5, (batch_index/batches_per_epoch): 18/39, d1=0.328, d2=0.000 g=11.236
> epoch: 5, (batch_index/batches_per_epoch): 19/39, d1=0.375, d2=0.001 g=6.869
> epoch: 5, (batch_index/batches_per_epoch): 20/39, d1=0.110, d2=0.049 g=5.301
> epoch: 5, (batch_index/batches_per_epoch): 21/39, d1=0.123, d2=0.065 g=5.476
> epoch: 5, (batch_index/batches_per_epoch): 22/39, d1=0.248, d2=0.088 g=6.191
> epoch: 5, (batch_index/batches_per_epoch): 23/39, d1=0.134, d2=0.015 g=5.952
> epoch: 5, (batch_index/batches_per_epoch): 24/39, d1=0.222, d2=0.071 g=5.783
> epoch: 5, (batch_index/batches_per_epoch): 25/39, d1=0.186, d2=0.033 g=5.497
> epoch: 5, (batch_index/batches_per_epoch): 26/39, d1=0.092, d2=0.043 g=5.887
> epoch: 5, (batch_index/batches_per_epoch): 27/39, d1=0.089, d2=0.026 g=5.690
> epoch: 5, (batch_index/batches_per_epoch): 28/39, d1=0.094, d2=0.033 g=5.619
> epoch: 5, (batch_index/batches_per_epoch): 29/39, d1=0.061, d2=0.015 g=5.440
> epoch: 5, (batch_index/batches_per_epoch): 30/39, d1=0.261, d2=0.179 g=7.205
> epoch: 5, (batch_index/batches_per_epoch): 31/39, d1=0.192, d2=0.005 g=7.042
> epoch: 5, (batch_index/batches_per_epoch): 32/39, d1=0.333, d2=0.035 g=4.567
> epoch: 5, (batch_index/batches_per_epoch): 33/39, d1=0.117, d2=0.117 g=5.880
> epoch: 5, (batch_index/batches_per_epoch): 34/39, d1=0.246, d2=0.042 g=5.493
> epoch: 5, (batch_index/batches_per_epoch): 35/39, d1=0.129, d2=0.089 g=5.447
> epoch: 5, (batch_index/batches_per_epoch): 36/39, d1=0.314, d2=0.455 g=9.368
> epoch: 5, (batch_index/batches_per_epoch): 37/39, d1=1.166, d2=0.073 g=4.831
> epoch: 5, (batch_index/batches_per_epoch): 38/39, d1=0.760, d2=3.266 g=9.478
> epoch: 6, (batch_index/batches_per_epoch): 0/39, d1=2.365, d2=0.026 g=5.719
> epoch: 6, (batch_index/batches_per_epoch): 1/39, d1=2.257, d2=1.371 g=5.097
> epoch: 6, (batch_index/batches_per_epoch): 2/39, d1=1.741, d2=0.085 g=4.933
> epoch: 6, (batch_index/batches_per_epoch): 3/39, d1=0.970, d2=0.367 g=5.182
> epoch: 6, (batch_index/batches_per_epoch): 4/39, d1=0.574, d2=0.095 g=5.320
> epoch: 6, (batch_index/batches_per_epoch): 5/39, d1=0.487, d2=0.251 g=6.148
> epoch: 6, (batch_index/batches_per_epoch): 6/39, d1=0.423, d2=0.137 g=6.465
> epoch: 6, (batch_index/batches_per_epoch): 7/39, d1=0.393, d2=0.139 g=6.146
> epoch: 6, (batch_index/batches_per_epoch): 8/39, d1=0.284, d2=0.225 g=6.219
> epoch: 6, (batch_index/batches_per_epoch): 9/39, d1=0.291, d2=0.179 g=6.288
